Customer ID,Gender,Age,Zip Code,Latitude,Longitude,Tenure in Months,Offer,Internet Type,Avg Monthly GB Download,Unlimited Data,Contract,Payment Method,Monthly Charge,Total Charges,Total Extra Data Charges,Total Revenue,Customer Status
9289-LBQVU,Male,24,92545,33.734933,-117.044145,64,None,DSL,26,Yes,One Year,Credit Card,70.15,4480.7,0,6588.22,Stayed
9290-SHCMB,Female,74,95919,39.440687,-121.263583,13,None,Fiber Optic,24,Yes,Two Year,Bank Withdrawal,96.85,1235.55,0,1582.39,Stayed
9294-TDIPC,Male,59,92110,32.76501,-117.19938,5,Offer E,,,,Month-to-Month,Credit Card,-10,83.75,0,144.85,Stayed
9297-EONCV,Female,47,94536,37.572273,-121.964583,72,Offer A,DSL,22,Yes,Two Year,Bank Withdrawal,91.35,6697.2,0,9880.32,Stayed
9297-FVVDH,Female,33,92545,33.734933,-117.044145,57,Offer B,DSL,16,Yes,Two Year,Bank Withdrawal,84.5,4845.4,0,5418.25,Stayed
9298-WGMRW,Female,26,95721,38.851842,-120.076204,72,Offer A,Fiber Optic,76,Yes,Two Year,Bank Withdrawal,115.5,8312.75,0,10063.79,Stayed
9300-AGZNL,Male,76,95939,39.53222,-122.594879,1,None,Fiber Optic,29,Yes,Month-to-Month,Bank Withdrawal,94,94,0,115.85,Churned
9300-RENDD,Male,56,92321,34.255203,-117.175654,1,Offer E,Fiber Optic,5,Yes,Month-to-Month,Bank Withdrawal,79.95,79.95,0,83.08,Churned
9305-CDSKC,Female,31,90006,34.048013,-118.293953,8,None,Cable,26,Yes,Month-to-Month,Bank Withdrawal,99.65,820.5,0,917.7,Churned
9306-CPCBC,Female,44,92555,33.907361,-117.109972,3,None,Fiber Optic,27,Yes,Month-to-Month,Bank Withdrawal,74.25,210.3,0,316.92,Churned
9308-ANMVE,Male,52,93441,34.70434,-120.02609,47,Offer B,Cable,17,Yes,Month-to-Month,Bank Withdrawal,55.3,2654.05,0,3840.8,Stayed
9309-BZGNT,Male,69,91962,32.800671,-116.483363,69,None,DSL,13,Yes,One Year,Credit Card,29.8,2134.3,0,2134.3,Stayed
9313-CDOGY,Male,40,91932,32.579134,-117.119009,38,None,,,,Month-to-Month,Bank Withdrawal,19.6,717.3,0,1635.38,Stayed
9313-QOLTZ,Male,31,96020,40.243494,-121.154733,26,Offer C,,,,Month-to-Month,Credit Card,20.9,518.3,0,1343.28,Stayed
9314-IJWSQ,Female,46,95957,39.068071,-121.832638,14,Offer D,Fiber Optic,53,Yes,Month-to-Month,Bank Withdrawal,84.8,1203.9,0,1576.02,Stayed
9314-QDMDW,Male,29,93440,34.758699,-120.275839,11,Offer D,Cable,59,Yes,One Year,Bank Withdrawal,61.25,729.95,0,1036.19,Stayed
9317-WZPGV,Female,74,96074,39.884395,-122.587513,2,Offer E,Fiber Optic,23,No,Month-to-Month,Bank Withdrawal,79.75,159.4,10,248.66,Churned
9318-NKNFC,Male,53,95984,40.022184,-121.062384,1,None,,,,Month-to-Month,Mailed Check,18.85,18.85,0,59.34,Churned
9323-HGFWY,Female,55,91326,34.281911,-118.556218,27,Offer C,Fiber Optic,27,Yes,One Year,Credit Card,101.9,2681.15,0,3221.69,Stayed
9327-QSDED,Male,44,95971,39.971228,-121.041166,8,None,DSL,23,No,Month-to-Month,Credit Card,43.55,335.4,10,401.56,Stayed
9330-DHBFL,Female,29,95130,37.277592,-121.986477,23,None,DSL,58,Yes,One Year,Credit Card,66.25,1533.8,0,1772.08,Stayed
9330-IJWIO,Female,54,95646,38.631489,-120.015167,13,Offer D,Fiber Optic,26,Yes,Month-to-Month,Bank Withdrawal,100.35,1358.85,0,1412.9,Churned
9330-VOFSZ,Female,34,95970,39.424957,-122.039307,60,Offer B,Fiber Optic,14,Yes,Two Year,Credit Card,110.8,6640.7,0,8444.71,Stayed
9332-GYWLO,Female,23,96028,41.017282,-121.468945,6,None,DSL,48,Yes,Month-to-Month,Bank Withdrawal,54.85,355.1,0,496.97,Stayed
9334-GWGOW,Male,68,93251,35.38381,-119.730885,7,None,Fiber Optic,13,Yes,Month-to-Month,Bank Withdrawal,-4,485.25,0,532.92,Stayed
9337-SRRNI,Male,64,95674,38.954144,-121.482536,66,Offer A,,,,Two Year,Credit Card,25.3,1673.8,0,3245.26,Stayed
9339-FIIJL,Male,57,93204,35.916943,-120.129921,72,Offer A,DSL,30,Yes,Two Year,Bank Withdrawal,85.95,6151.9,0,6941.74,Stayed
9342-VNIMQ,Male,62,94020,37.285677,-122.224165,33,Offer C,DSL,5,Yes,Month-to-Month,Bank Withdrawal,54.65,1665.2,0,1860.23,Stayed
9347-AERRL,Male,60,92240,33.948558,-116.516976,23,None,,,,One Year,Credit Card,19.3,486.2,0,1317.42,Stayed
9348-ROUAI,Female,50,95545,40.342928,-124.063329,59,Offer B,Cable,24,Yes,Two Year,Credit Card,90.3,5194.05,0,7970,Stayed
9348-YVOMK,Male,28,92802,33.807864,-117.923782,4,Offer E,DSL,41,Yes,Month-to-Month,Credit Card,44.8,176.2,0,351.28,Stayed
9350-VLHMB,Male,38,95689,38.481902,-120.603668,67,Offer A,Fiber Optic,53,Yes,Month-to-Month,Bank Withdrawal,89.55,6373.1,0,6785.15,Stayed
9350-ZXYJC,Female,24,91214,34.239636,-118.245259,4,Offer E,,,,Two Year,Credit Card,25.3,116.95,0,155.95,Stayed
9351-HXDMR,Male,37,92358,34.238162,-117.534306,72,Offer A,Fiber Optic,14,Yes,Two Year,Credit Card,110.9,8240.85,0,11564.37,Stayed
9351-LZYGF,Female,56,94922,38.343282,-122.9755,42,None,DSL,30,Yes,Month-to-Month,Credit Card,66.4,2727.8,0,4254.5,Stayed
9355-NPPFS,Female,70,94538,37.505768,-121.962472,26,None,Fiber Optic,15,Yes,Month-to-Month,Bank Withdrawal,78.8,2006.1,0,2505.56,Stayed
9356-AXGMP,Male,59,95684,38.606703,-120.586659,38,Offer C,Fiber Optic,15,Yes,One Year,Bank Withdrawal,110.7,4428.6,0,6027.64,Stayed
9357-UJRUN,Male,50,95528,40.497283,-123.93037,24,None,Cable,4,Yes,One Year,Bank Withdrawal,58.35,1346.9,0,2163.14,Stayed
9359-JANWS,Female,22,91343,34.238802,-118.482296,65,None,DSL,71,Yes,Two Year,Credit Card,58.9,3857.1,0,6087.25,Stayed
9359-UGBTK,Female,63,95237,38.166791,-121.14207,67,None,Cable,9,Yes,One Year,Bank Withdrawal,72.35,4991.5,0,5352.63,Stayed
9360-AHGNL,Female,74,94519,37.990118,-122.012188,43,Offer B,Fiber Optic,13,Yes,One Year,Credit Card,109.55,4830.25,0,5206.5,Churned
9360-OMDZZ,Male,60,95638,38.313447,-121.123886,24,Offer C,Fiber Optic,14,No,Month-to-Month,Bank Withdrawal,94.1,2322.85,110,3162.93,Stayed
9361-YNQWJ,Female,36,94609,37.834341,-122.26437,64,Offer B,,,,One Year,Bank Withdrawal,24.4,1601.2,0,2620.72,Stayed
9362-MWODR,Female,63,94404,37.556094,-122.272437,40,None,DSL,10,Yes,Month-to-Month,Credit Card,64.1,2460.35,0,3265.55,Stayed
9364-YKUVW,Male,53,92082,33.25283,-116.986079,15,None,,,,Month-to-Month,Mailed Check,19.8,309.4,0,551.35,Stayed
9365-CSLBQ,Male,36,93261,35.809921,-119.127437,71,None,,,,Two Year,Credit Card,24.35,1654.6,0,2001.79,Stayed
9365-SRSZE,Male,71,90036,34.070291,-118.349191,27,Offer C,Fiber Optic,16,Yes,Two Year,Bank Withdrawal,70.55,1943.9,0,2737.14,Stayed
9367-OIUXP,Male,28,93242,36.444232,-119.718285,4,None,,,,Month-to-Month,Credit Card,20.7,73.05,0,254.53,Stayed
9367-TCUYN,Female,25,90066,34.002028,-118.430656,12,Offer D,,,,Month-to-Month,Credit Card,20.1,223.6,0,329.44,Stayed
9367-WXLCH,Male,51,91204,34.136306,-118.26036,8,Offer E,Fiber Optic,19,Yes,Month-to-Month,Bank Withdrawal,84.5,662.65,0,835.28,Churned
9369-XFEHK,Female,76,94566,37.633361,-121.862395,33,None,Cable,15,Yes,Month-to-Month,Bank Withdrawal,80.6,2656.5,0,3751.77,Churned
9371-BITHB,Female,27,95322,37.147198,-121.120161,52,Offer B,,,,Two Year,Mailed Check,19.85,1070.5,0,1247.82,Stayed
9372-TXXPS,Female,49,95225,38.183918,-120.898817,60,Offer B,Cable,21,Yes,Two Year,Bank Withdrawal,59.85,3483.45,0,5967.45,Stayed
9373-WSLOY,Male,80,92008,33.148116,-117.306043,33,None,DSL,4,Yes,Two Year,Bank Withdrawal,50,1750.85,0,1750.85,Stayed
9374-YOLBJ,Female,29,95485,39.220368,-122.907693,1,Offer E,,,,Month-to-Month,Bank Withdrawal,19.25,19.25,0,44.35,Joined
9375-MHRRS,Male,37,95125,37.294926,-121.894763,6,Offer E,DSL,13,No,Month-to-Month,Credit Card,50.05,288.35,40,466.41,Stayed
9378-FXTIZ,Female,50,92119,32.802959,-117.027095,54,None,DSL,12,Yes,One Year,Credit Card,70.15,3715.65,0,5989.05,Churned
9381-NDKME,Female,74,91731,34.079934,-118.046695,24,Offer C,Cable,29,Yes,Month-to-Month,Credit Card,40.65,933.3,0,933.3,Churned
9385-EHGDO,Female,37,92040,32.909873,-116.906774,35,None,,,,Two Year,Credit Card,19.85,739.35,0,1053.46,Stayed
9385-NXKDA,Female,53,92345,34.361387,-117.337509,72,Offer A,DSL,11,Yes,Two Year,Credit Card,82.65,5919.35,0,7163.51,Stayed
9386-LDCZR,Male,19,93450,35.996008,-120.85305,43,Offer B,Fiber Optic,59,Yes,One Year,Credit Card,90.65,3882.3,0,5463.84,Stayed
9388-ZEYVT,Male,63,90247,33.890853,-118.297967,43,Offer B,DSL,11,Yes,One Year,Bank Withdrawal,-6,1931.3,0,1931.3,Stayed
9389-ACWBI,Female,47,95974,39.495768,-121.747472,5,None,Fiber Optic,16,Yes,Month-to-Month,Credit Card,69.95,320.4,0,327.3,Stayed
9391-DXGGG,Female,70,95832,38.445939,-121.496855,44,Offer B,Fiber Optic,19,Yes,One Year,Credit Card,89.15,3990.75,0,5547.91,Stayed
9391-EOYLI,Male,77,96052,40.704293,-122.803899,12,Offer D,Fiber Optic,19,Yes,Month-to-Month,Bank Withdrawal,80.45,950.2,0,1033.84,Churned
9391-LMANN,Male,38,90660,33.989524,-118.089299,53,Offer B,Fiber Optic,56,Yes,One Year,Bank Withdrawal,95.95,5036.9,0,6825.12,Stayed
9391-TTOYH,Female,33,94611,37.828416,-122.216005,23,Offer D,,,,Month-to-Month,Credit Card,19.5,470.2,0,791.74,Stayed
9391-YZEJW,Female,42,94043,37.419725,-122.062947,62,Offer B,Fiber Optic,26,Yes,One Year,Bank Withdrawal,94,5757.2,0,7759.18,Stayed
9392-XBGTD,Male,42,95003,37.013471,-121.877877,27,None,,,,Two Year,Credit Card,20.6,581.85,0,812.7,Stayed
9396-ZSFLL,Female,64,93013,34.441398,-119.513163,15,None,DSL,19,Yes,Month-to-Month,Credit Card,48.85,631.4,0,803.01,Stayed
9397-TZSHA,Female,24,95076,36.931654,-121.752383,69,Offer A,,,,Two Year,Credit Card,24.6,1678.05,0,4168.13,Stayed
9398-MMQTO,Male,41,92004,33.200369,-116.192313,3,None,Fiber Optic,5,No,Month-to-Month,Credit Card,74.45,221.1,70,395.5,Joined
9399-APLBT,Female,52,92377,34.156758,-117.404686,1,None,Fiber Optic,8,Yes,Month-to-Month,Bank Withdrawal,74.7,74.7,0,96.61,Churned
9402-CXWPL,Female,25,94512,38.140719,-121.838298,70,Offer A,Fiber Optic,59,Yes,One Year,Bank Withdrawal,98.9,6838.6,0,7425.9,Stayed
9402-ORRAH,Female,80,91011,34.234912,-118.153729,15,None,Fiber Optic,16,Yes,Two Year,Bank Withdrawal,91.5,1400.3,0,1945.19,Stayed
9402-ROUMJ,Female,52,90631,33.940619,-117.9513,67,Offer A,Fiber Optic,30,Yes,One Year,Bank Withdrawal,100.25,6689,0,6892.68,Stayed
9405-GPBBG,Female,42,93921,36.554618,-121.922239,64,None,Fiber Optic,24,No,Two Year,Credit Card,110.5,7069.25,60,7492.77,Stayed
9408-HRXRK,Female,63,95412,38.731055,-123.316553,45,None,Fiber Optic,20,Yes,Month-to-Month,Bank Withdrawal,105.15,4730.9,0,6867.5,Stayed
9408-SSNVZ,Female,39,91381,34.364153,-118.615583,4,None,Fiber Optic,17,Yes,Month-to-Month,Bank Withdrawal,70.15,268.35,0,364.26,Churned
9411-TPQQV,Female,31,93109,34.406256,-119.726936,40,Offer B,DSL,28,No,One Year,Bank Withdrawal,54.55,2236.2,40,2264.72,Stayed
9412-ARGBX,Female,47,90241,33.940884,-118.128628,48,None,Fiber Optic,29,Yes,Two Year,Credit Card,95.5,4627.85,0,6045.77,Churned
9412-GHEEC,Male,55,92563,33.581045,-117.14719,40,None,Fiber Optic,8,Yes,Month-to-Month,Bank Withdrawal,104.8,4131.95,0,5555.15,Churned
9415-DPEWS,Female,47,95608,38.626128,-121.328011,18,None,Fiber Optic,23,Yes,Month-to-Month,Bank Withdrawal,88.35,1639.3,0,1867.36,Churned
9415-TPKRV,Female,62,95429,39.756049,-123.358701,8,Offer E,DSL,53,Yes,Month-to-Month,Bank Withdrawal,55.75,446.8,0,546.08,Stayed
9415-ZNBSX,Female,30,95614,38.880622,-120.973865,70,None,DSL,51,Yes,Two Year,Bank Withdrawal,89,6293.2,0,8620,Stayed
9418-RUKPH,Female,26,94560,37.504133,-122.032347,38,Offer C,,,,Two Year,Credit Card,19.95,756.4,0,2652.6,Stayed
9419-IPPBE,Female,21,92075,33.001813,-117.263628,51,Offer B,Fiber Optic,59,Yes,One Year,Bank Withdrawal,90.15,4554.85,0,5569.75,Stayed
9420-LOJKX,Female,34,90061,33.92128,-118.274186,15,None,Fiber Optic,20,Yes,Month-to-Month,Credit Card,99.1,1426.4,0,1485.8,Churned
9424-CMPOG,Male,53,93307,35.280113,-118.962329,9,Offer E,,,,Two Year,Mailed Check,19.6,197.4,0,221.52,Stayed
9426-SXNHE,Female,23,95556,41.269521,-123.546958,2,None,,,,Month-to-Month,Bank Withdrawal,18.75,53.15,0,62.99,Joined
9430-FRQOC,Female,33,92117,32.825086,-117.199424,4,None,Fiber Optic,3,Yes,Month-to-Month,Mailed Check,87.1,341.45,0,471.29,Churned
9430-NKQLY,Male,49,91006,34.137319,-118.029837,72,Offer A,,,,Two Year,Credit Card,25.1,1790.8,0,3754.95,Stayed
9432-RUVSL,Female,43,95646,38.631489,-120.015167,48,Offer B,Fiber Optic,21,Yes,Two Year,Credit Card,102.5,4904.25,0,5818.17,Stayed
9432-VOFYX,Male,26,93215,35.772244,-119.209689,17,Offer D,Fiber Optic,52,Yes,Month-to-Month,Bank Withdrawal,70.8,1207,0,1816.96,Stayed
9435-JMLSX,Male,39,95462,38.471049,-123.015549,71,Offer A,Cable,6,Yes,Two Year,Bank Withdrawal,86.1,6045.9,0,6437.11,Stayed
9436-ZBZCT,Male,40,90303,33.936291,-118.332639,14,Offer D,Cable,27,Yes,Month-to-Month,Bank Withdrawal,89.95,1178.4,0,1579.5,Churned
9441-QHEVC,Male,61,92139,32.677716,-117.047666,1,None,,,,Month-to-Month,Credit Card,19.1,19.1,0,63.32,Joined
9442-JTWDL,Female,52,92249,32.730583,-115.501083,11,None,,,,One Year,Credit Card,20.05,237.7,0,533.05,Stayed
9443-JUBUO,Male,24,95546,41.163637,-123.704841,72,Offer A,DSL,51,No,Two Year,Credit Card,65.25,4478.85,80,4558.85,Stayed
9444-JTXHZ,Male,53,93274,36.185471,-119.375243,1,None,Fiber Optic,14,No,Month-to-Month,Bank Withdrawal,76.2,76.2,50,161.35,Churned
9445-SZLCH,Female,39,95050,37.351214,-121.952417,36,None,Fiber Optic,27,Yes,Month-to-Month,Bank Withdrawal,97.35,3457.9,0,4335.3,Churned
9445-ZUEQE,Male,33,90621,33.874224,-117.993368,27,Offer C,Fiber Optic,15,No,Month-to-Month,Credit Card,85.2,2151.6,30,3482.19,Stayed
9447-YPTBX,Female,30,91801,34.090925,-118.128164,50,None,,,,One Year,Bank Withdrawal,19.85,943.1,0,2348.1,Stayed
9448-REEVD,Male,21,94520,38.013825,-122.039144,1,None,DSL,73,Yes,Month-to-Month,Credit Card,44.7,44.7,0,76.78,Churned
9450-TRJUU,Male,52,93306,35.449881,-118.841442,35,None,Fiber Optic,6,Yes,Month-to-Month,Bank Withdrawal,83.15,2848.45,0,4271.96,Stayed
9451-LPGOO,Male,22,92028,33.362575,-117.299644,7,Offer E,Fiber Optic,59,Yes,Month-to-Month,Bank Withdrawal,86.8,620.35,0,834.62,Churned
9451-WLYRI,Female,50,92066,33.215251,-116.53633,53,Offer B,,,,One Year,Credit Card,19.05,990.45,0,3441.17,Stayed
9453-PATOS,Female,24,95445,38.848082,-123.50608,72,Offer A,Cable,41,Yes,Two Year,Credit Card,85.1,6155.4,0,7634.28,Stayed
9462-MJUAW,Male,60,94708,37.897743,-122.263124,4,None,Cable,10,Yes,Month-to-Month,Credit Card,50.4,206.6,0,328.36,Churned
9465-RWMXL,Male,62,92126,32.886925,-117.152162,32,Offer C,Fiber Optic,11,Yes,Month-to-Month,Bank Withdrawal,78.9,2447.95,0,3170.19,Churned
9467-ROOLM,Female,50,95948,39.346898,-121.759537,25,Offer C,,,,Month-to-Month,Mailed Check,19.05,461.3,0,1218.3,Stayed
9469-WEJBT,Male,56,96140,39.227434,-120.091806,37,None,Fiber Optic,22,No,Month-to-Month,Bank Withdrawal,90.35,3419.3,150,3827.93,Stayed
9470-RTWDV,Male,51,92782,33.738543,-117.785046,26,Offer C,DSL,57,Yes,One Year,Credit Card,82,2083.1,0,2995.13,Stayed
9470-XCCEM,Male,41,90504,33.867257,-118.330794,35,None,Fiber Optic,53,No,Month-to-Month,Bank Withdrawal,89.65,3161.6,40,4884.4,Stayed
9470-YFUYI,Male,69,95560,40.142256,-123.852927,71,None,DSL,24,Yes,One Year,Bank Withdrawal,71,5012.1,0,5817.95,Stayed
9473-CBZOP,Female,35,93424,35.186644,-120.728305,28,None,Cable,7,Yes,One Year,Credit Card,59,1654.45,0,2579.85,Stayed
9474-PHLYD,Female,25,91423,34.146957,-118.432138,15,Offer D,DSL,48,Yes,Month-to-Month,Bank Withdrawal,59.45,892.65,0,1437.75,Churned
9475-NNDGC,Male,50,96027,41.405193,-123.008567,71,None,Fiber Optic,3,Yes,One Year,Bank Withdrawal,113.15,7953.25,0,9881.61,Stayed
9477-LGWQI,Male,28,93522,36.319181,-117.593053,70,Offer A,DSL,46,Yes,Two Year,Credit Card,80.15,5600.15,0,7285.75,Stayed
9479-HYNYL,Female,48,92037,32.853743,-117.25034,71,None,Cable,27,Yes,Two Year,Credit Card,80.7,5705.05,0,8801.36,Stayed
9480-BQJEI,Male,35,95837,38.691607,-121.602284,62,None,Fiber Optic,16,Yes,One Year,Bank Withdrawal,92.3,5731.45,0,7241.15,Stayed
9481-IEBZY,Male,69,92567,33.82769,-117.102244,72,Offer A,Fiber Optic,14,No,Two Year,Credit Card,112.9,8061.5,20,10263.1,Stayed
9481-SFCQY,Female,44,93604,37.458367,-119.345011,14,Offer D,DSL,24,Yes,Month-to-Month,Credit Card,59.8,824.85,0,1442.81,Stayed
9481-WHGWY,Female,35,94588,37.685052,-121.912061,70,Offer A,DSL,53,Yes,Two Year,Credit Card,75.35,5437.75,0,8204.85,Stayed
9483-GCPWE,Male,60,92242,34.137742,-114.36514,9,None,,,,One Year,Credit Card,20.1,190.25,0,436.31,Stayed
9488-FVZCC,Female,35,92376,34.109775,-117.378904,72,Offer A,DSL,14,Yes,Two Year,Bank Withdrawal,79.5,5661.7,0,8008.18,Stayed
9488-FYQAU,Female,64,90701,33.867593,-118.080637,63,None,Fiber Optic,23,Yes,Two Year,Bank Withdrawal,109.25,6841.4,0,7513.61,Stayed
9488-HGMJH,Female,78,92210,33.537646,-116.291089,1,Offer E,Fiber Optic,22,No,Month-to-Month,Bank Withdrawal,71.15,71.15,20,115.9,Churned
9489-DEDVP,Female,52,90044,33.952714,-118.292061,70,None,DSL,23,No,Two Year,Credit Card,69.2,4872.35,80,7008.95,Stayed
9489-JMTTN,Female,41,95323,37.605926,-120.69955,72,Offer A,DSL,20,Yes,Two Year,Credit Card,89.75,6595.9,0,7717.66,Stayed
9489-UTFKA,Male,76,94535,38.265899,-121.939461,8,Offer E,DSL,23,Yes,One Year,Bank Withdrawal,60.9,551.95,0,714.57,Stayed
9490-DFPMD,Female,79,92130,32.957195,-117.202542,42,None,Fiber Optic,17,Yes,Month-to-Month,Bank Withdrawal,84.65,3541.35,0,3941.61,Churned
9492-TOKRI,Female,55,93618,36.523619,-119.386868,18,None,Fiber Optic,5,Yes,Month-to-Month,Credit Card,90,1527.35,0,1773.05,Churned
9494-BDNNC,Male,36,90025,34.046174,-118.446333,66,None,Fiber Optic,24,Yes,One Year,Bank Withdrawal,95.3,6273.4,0,7978.18,Stayed
9494-MRNYX,Male,22,95956,39.937017,-121.058043,10,None,Fiber Optic,26,Yes,Month-to-Month,Bank Withdrawal,75.05,786.3,0,966.1,Stayed
9495-REDIY,Male,56,92231,32.690654,-115.431225,25,None,DSL,18,Yes,One Year,Credit Card,40.65,970.55,0,970.55,Stayed
9495-SKLKD,Male,54,95901,39.19514,-121.503883,45,None,Fiber Optic,19,Yes,Month-to-Month,Bank Withdrawal,95.95,4456.65,0,5460.6,Stayed
9496-IVVRP,Female,42,92532,33.705836,-117.318204,11,None,DSL,57,No,Month-to-Month,Bank Withdrawal,51,581.7,60,1134.94,Stayed
9497-QCMMS,Male,73,92117,32.825086,-117.199424,1,Offer E,Fiber Optic,6,Yes,Month-to-Month,Bank Withdrawal,93.55,93.55,0,123.72,Churned
9498-FIMXL,Female,31,92054,33.351059,-117.420557,8,Offer E,,,,One Year,Credit Card,19.2,161.95,0,410.11,Stayed
9499-XPZXM,Female,45,95527,40.854512,-123.450097,72,None,DSL,26,Yes,Two Year,Bank Withdrawal,64.75,4804.75,0,5901.31,Stayed
9500-IWPXQ,Female,52,95691,38.627951,-121.593287,61,Offer B,DSL,20,Yes,One Year,Bank Withdrawal,79.4,4820.55,0,7289.83,Stayed
9500-LTVBP,Female,63,90275,33.753146,-118.367459,35,Offer C,Fiber Optic,6,Yes,Month-to-Month,Credit Card,80.05,2835.9,0,3295.8,Stayed
9500-WBGRP,Male,19,94526,37.815459,-121.977203,69,Offer A,,,,Two Year,Credit Card,19.1,1268.85,0,4200.66,Stayed
9501-UKKNL,Male,43,91765,33.992416,-117.807874,59,None,DSL,7,Yes,Month-to-Month,Bank Withdrawal,51.7,3005.8,0,3005.8,Stayed
9503-XJUME,Male,23,94924,37.943087,-122.72379,52,None,,,,One Year,Credit Card,19.65,928.4,0,2106.2,Stayed
9504-DSHWM,Male,53,96117,40.507272,-120.338228,20,None,DSL,17,No,Month-to-Month,Bank Withdrawal,59.2,1191.2,130,1984,Stayed
9504-YAZWB,Female,28,92561,33.638645,-116.55783,53,None,,,,Two Year,Credit Card,20.25,1048.45,0,2556.83,Stayed
9505-SQFSW,Female,59,93561,35.073777,-118.652112,3,Offer E,Cable,53,Yes,Month-to-Month,Credit Card,40.3,92.5,0,92.5,Joined
9506-UXUSK,Male,53,95116,37.350284,-121.852855,13,Offer D,Fiber Optic,10,No,Month-to-Month,Bank Withdrawal,70.15,931.75,150,1590.96,Stayed
9507-EXLTT,Female,30,93955,36.625114,-121.823565,1,Offer E,Fiber Optic,52,Yes,Month-to-Month,Bank Withdrawal,79.35,79.35,0,102.98,Churned
9507-HSMMZ,Male,48,91362,34.191842,-118.822796,54,Offer B,,,,Two Year,Credit Card,20,1149.65,0,2623.85,Stayed
9508-ILZDG,Female,79,94929,38.24458,-122.956268,34,None,Fiber Optic,13,Yes,Two Year,Bank Withdrawal,96.35,3190.25,0,3674.07,Stayed
9509-MPYOD,Female,34,95658,38.883224,-121.15918,35,Offer C,,,,One Year,Credit Card,20.75,700.45,0,1942.95,Stayed
9512-PHSMG,Female,27,95340,37.255637,-120.493537,10,None,,,,Month-to-Month,Credit Card,20.55,252.75,0,356.95,Stayed
9512-UIBFX,Male,52,91791,34.061634,-117.893169,18,None,Fiber Optic,28,Yes,Month-to-Month,Credit Card,95.15,1779.95,0,1796.96,Churned
9513-DXHDA,Male,58,95603,38.912881,-121.082766,27,None,DSL,4,Yes,One Year,Bank Withdrawal,81.7,2212.55,0,3542.3,Stayed
9514-JDSKI,Male,77,91732,34.074492,-118.01462,1,Offer E,DSL,12,Yes,Month-to-Month,Bank Withdrawal,40.2,40.2,0,40.2,Churned
9518-IMLHK,Male,48,95820,38.53508,-121.444144,31,None,DSL,27,Yes,Month-to-Month,Bank Withdrawal,72.45,2156.25,0,3434.38,Stayed
9518-RWHZL,Female,39,95663,38.859093,-121.182872,64,None,Fiber Optic,18,Yes,One Year,Credit Card,100.05,6254.2,0,8054.52,Churned
9518-XXBXE,Male,80,95363,37.410236,-121.320337,10,None,Fiber Optic,30,Yes,Two Year,Bank Withdrawal,75.3,720.45,0,971.75,Stayed
9522-BNTHX,Female,72,93518,35.358953,-118.527064,34,None,DSL,28,Yes,Two Year,Bank Withdrawal,56.25,1765.95,0,1765.95,Stayed
9522-ZSINC,Male,34,95409,38.468893,-122.580539,13,Offer D,,,,One Year,Bank Withdrawal,19.95,253.8,0,349.09,Stayed
9524-EGPJC,Female,33,94595,37.862128,-122.075197,18,None,Fiber Optic,19,Yes,Month-to-Month,Bank Withdrawal,90.1,1612.75,0,2180.27,Churned
9526-BIHHD,Male,30,95127,37.375156,-121.795867,1,Offer E,Cable,69,Yes,Month-to-Month,Mailed Check,29.7,29.7,0,29.7,Churned
9526-JAWYF,Male,49,92126,32.886925,-117.152162,26,Offer C,Fiber Optic,25,Yes,Month-to-Month,Bank Withdrawal,89.8,2335.3,0,2497.54,Churned
9529-OFXHY,Male,20,95939,39.53222,-122.594879,15,None,Fiber Optic,59,Yes,Month-to-Month,Bank Withdrawal,87.75,1242.2,0,1449.2,Stayed
9530-EHPOH,Male,60,92109,32.787836,-117.232376,11,Offer D,DSL,13,Yes,Month-to-Month,Bank Withdrawal,53.75,608,0,773.33,Churned
9530-GRMJG,Male,63,90601,34.007353,-118.033683,70,None,DSL,24,Yes,Two Year,Bank Withdrawal,84.1,5979.7,0,8697.8,Stayed
9531-NSBMR,Female,44,95460,39.305545,-123.743697,36,None,,,,One Year,Bank Withdrawal,19.25,679.8,0,2474.4,Stayed
9534-NSXEM,Male,28,95076,36.931654,-121.752383,26,Offer C,,,,One Year,Credit Card,20.65,595.5,0,1415.28,Stayed
9537-JALFH,Male,49,92251,32.858595,-115.662709,69,Offer A,,,,Two Year,Bank Withdrawal,19.9,1356.7,0,3301.81,Stayed
9537-VHDTA,Female,42,92879,33.893823,-117.531446,1,None,Cable,26,Yes,Month-to-Month,Credit Card,51.2,51.2,0,54.18,Joined
9540-JYROE,Male,30,91902,32.67117,-117.00232,8,None,Fiber Optic,85,No,Month-to-Month,Credit Card,70.1,551.35,10,665.67,Churned
9541-PWTWO,Female,32,95573,40.949012,-123.655847,52,Offer B,DSL,21,Yes,Two Year,Bank Withdrawal,80.95,4233.95,0,6246.87,Stayed
9541-ZPSEA,Male,25,95249,38.196497,-120.61689,68,Offer A,Fiber Optic,41,Yes,Two Year,Credit Card,80.35,5375.15,0,7012.59,Stayed
9544-PYPSJ,Female,67,92020,32.79697,-116.969082,62,None,Fiber Optic,12,No,Two Year,Credit Card,96.1,6019.35,150,9006.47,Stayed
9546-CQJSU,Female,50,95728,39.279068,-120.414275,2,None,Fiber Optic,7,Yes,Month-to-Month,Bank Withdrawal,91.4,193.6,0,272.84,Churned
